id,sex,bizflag,zip,zip_bins,numords,dollars,last,sincepurch,version1,owntaxprod,upgraded,res1
10913,F,0,60548,11,3,57.5,2,12,0,0,0,0
10914,F,0,60548,11,2,29.5,2,9,0,0,0,0
10915,M,0,60555,11,1,22,12,30,0,0,1,0
10916,M,0,60555,11,4,136,6,15,0,0,0,0
10917,M,0,60558,11,5,144.5,12,26,1,0,0,1
10918,M,0,60558,11,1,9.5,14,8,0,0,0,0
10919,F,0,60559,11,2,65,3,4,0,0,0,0
10920,F,0,60559,11,2,50,20,9,0,0,0,0
10921,M,0,60560,11,1,21,18,6,0,0,0,0
10922,M,0,60560,11,2,19,12,28,1,0,0,0
10923,M,0,60561,11,1,206.5,27,20,1,0,0,0
10924,M,0,60561,11,3,29.5,3,9,0,0,0,0
10925,M,0,60563,11,1,87,14,26,0,0,1,0
10926,M,0,60563,11,1,24.5,8,11,0,0,0,0
10927,M,0,60563,11,2,132,17,14,0,0,0,0
10928,M,0,60563,11,2,59.5,21,36,1,0,0,0
10929,M,0,60564,11,2,34,13,16,0,0,1,0
10930,M,0,60564,11,4,466.5,25,32,1,0,0,0
10931,M,0,60564,11,3,57,4,23,0,0,1,0
10932,M,0,60564,11,3,213.5,22,5,0,0,0,0
10933,M,0,60565,11,2,37,14,5,0,0,0,0
10934,M,0,60565,11,2,116.5,4,9,0,0,0,0
10935,M,0,60565,11,4,398,24,16,0,0,1,0
10936,M,0,60565,11,5,202,31,3,0,0,0,0
10937,M,0,60565,11,4,183.5,2,36,0,0,1,0
10938,M,0,60565,11,1,14.5,30,3,0,0,0,0
10939,M,1,60601,11,1,29.5,19,30,1,0,0,0
10940,M,1,60601,11,1,19.5,9,19,0,0,1,0
10941,M,0,60601,11,5,288,25,31,1,0,0,1
10942,M,0,60601,11,1,34.5,19,30,1,0,0,0
10943,M,0,60602,11,2,108.5,17,18,0,0,0,0
10944,M,0,60602,11,3,43.5,25,22,0,0,1,0
10945,F,1,60602,11,1,94.5,18,4,0,0,0,0
10946,F,1,60602,11,1,9.5,11,15,0,0,0,0
10947,M,0,60603,11,5,427.5,15,14,0,0,0,0
10948,M,0,60603,11,1,44.5,4,35,0,0,1,1
10949,M,1,60604,11,2,35.5,15,8,0,0,0,0
10950,M,1,60604,11,1,19.5,25,5,0,0,0,0
10951,M,0,60605,11,1,24.5,6,14,0,0,0,0
10952,M,0,60605,11,1,7,24,13,0,0,0,0
10953,M,0,60605,11,5,90.5,9,7,0,0,0,0
10954,M,0,60605,11,2,7,5,25,0,0,1,0
10955,U,0,60606,11,2,59,12,3,0,0,0,0
10956,U,0,60606,11,5,269.5,34,24,1,0,0,0
10957,U,0,60606,11,1,24.5,15,4,0,0,0,0
10958,U,0,60606,11,2,23.5,24,5,0,0,0,0
10959,F,1,60607,11,2,366.5,2,23,1,0,0,1
10960,F,1,60607,11,1,8,6,9,0,0,0,0
10961,M,0,60608,11,1,24.5,22,3,0,0,0,0
10962,M,0,60608,11,3,76.5,23,16,0,0,0,0
10963,M,1,60610,11,4,182,11,12,0,1,0,0
10964,M,1,60610,11,1,35.5,16,33,0,0,1,0
10965,F,0,60610,11,1,24.5,11,7,0,0,0,0
10966,F,0,60610,11,5,177.5,8,19,1,0,0,0
10967,M,0,60610,11,1,62.5,22,13,0,0,0,0
10968,M,0,60610,11,1,84.5,1,7,0,0,0,0
10969,F,0,60610,11,1,24.5,18,9,0,0,0,0
10970,F,0,60610,11,4,176.5,14,24,0,0,1,0
10971,F,0,60611,11,1,22,25,20,0,0,1,0
10972,F,0,60611,11,1,142,1,23,0,0,1,0
10973,U,1,60611,11,2,104,27,12,0,0,0,0
10974,U,1,60611,11,2,41,19,29,1,0,0,0
10975,M,0,60611,11,3,153.5,29,29,0,0,1,0
10976,M,0,60611,11,2,166,24,31,1,0,0,0
10977,M,0,60611,11,1,89.5,12,36,1,0,0,0
10978,M,0,60611,11,1,49.5,22,10,0,0,0,0
10979,M,0,60613,11,1,263.5,24,25,1,0,0,0
10980,M,0,60613,11,3,92.5,36,24,0,1,1,0
10981,M,0,60613,11,1,17.5,17,27,1,0,0,0
10982,M,0,60613,11,1,49.5,21,13,0,0,0,0
10983,U,1,60613,11,4,50,2,8,0,0,0,0
10984,U,1,60613,11,1,44.5,1,18,1,0,0,0
10985,F,0,60614,11,4,203.5,2,4,0,0,0,0
10986,F,0,60614,11,2,64,6,23,0,0,1,0
10987,M,0,60614,11,1,9.5,22,24,0,0,1,0
10988,M,0,60614,11,1,54.5,8,6,0,0,0,0
10989,M,0,60614,11,1,53.5,4,29,0,0,1,0
10990,M,0,60614,11,3,35.5,2,5,0,0,0,0
10991,M,0,60614,11,1,19.5,1,32,0,0,1,0
10992,M,0,60614,11,1,57,30,32,1,0,0,0
10993,M,1,60614,11,1,49.5,13,20,0,0,1,0
10994,M,1,60614,11,2,131.5,20,15,0,0,0,0
10995,F,1,60615,11,4,214,25,24,0,0,1,0
10996,F,1,60615,11,4,105,19,7,0,0,0,0
10997,M,0,60616,11,4,124.5,32,28,1,0,0,0
10998,M,0,60616,11,3,92,34,18,0,0,0,0
10999,F,1,60617,11,5,195,1,20,1,0,0,0
11000,F,1,60617,11,4,207.5,4,25,0,1,1,0
11001,M,0,60618,11,1,66,7,34,1,0,0,0
11002,M,0,60618,11,1,59.5,12,19,0,0,1,0
11003,M,0,60619,11,3,126,3,4,0,0,0,0
11004,M,0,60619,11,1,17,23,13,0,0,0,0
11005,U,1,60620,11,1,8.5,4,8,0,0,0,0
11006,U,1,60620,11,5,403.5,17,26,0,0,1,0
11007,M,0,60622,11,1,239.5,24,8,0,0,0,0
11008,M,0,60622,11,1,119.5,4,13,0,0,0,0
11009,M,1,60622,11,4,138.5,30,12,0,0,0,0
11010,M,1,60622,11,4,168.5,4,15,0,0,0,0
11011,U,1,60625,11,2,174.5,28,35,0,0,1,0
11012,U,1,60625,11,2,74,2,24,1,0,0,0
11013,U,1,60626,11,3,82.5,22,10,0,0,0,0
11014,U,1,60626,11,2,109,9,5,0,0,0,0
11015,M,0,60627,11,1,59.5,3,19,0,0,1,0
11016,M,0,60627,11,2,191,15,7,0,0,0,0
11017,M,1,60629,11,4,61,9,35,1,0,0,0
11018,M,1,60629,11,3,61,4,6,0,0,0,0
11019,F,0,60630,11,2,98,5,20,1,0,0,0
11020,F,0,60630,11,1,9.5,8,5,0,0,0,0
11021,U,1,60631,11,1,40,16,7,0,0,0,0
11022,U,1,60631,11,2,59,21,13,0,0,0,0
11023,M,0,60632,11,2,80.5,27,14,0,0,0,0
11024,M,0,60632,11,1,14.5,13,23,0,0,1,0
11025,F,0,60634,11,1,14.5,19,12,0,0,0,0
11026,F,0,60634,11,1,62,25,4,0,0,0,0
11027,M,0,60635,11,5,263.5,14,1,0,0,0,0
11028,M,0,60635,11,4,136.5,6,4,0,0,0,0
11029,M,0,60637,11,2,119,1,17,0,0,0,0
11030,M,0,60637,11,2,23,5,24,0,0,1,0
11031,M,0,60638,11,1,119.5,2,12,0,0,0,0
11032,M,0,60638,11,1,74.5,19,10,0,0,0,0
11033,F,0,60639,11,1,59.5,21,15,0,0,0,0
11034,F,0,60639,11,1,24.5,10,3,0,0,0,0
11035,M,0,60640,11,4,135,9,23,1,0,0,0
11036,M,0,60640,11,5,170.5,26,5,0,0,0,0
11037,M,1,60641,11,2,32,17,6,0,0,0,0
11038,M,1,60641,11,1,64.5,12,32,1,0,0,0
11039,U,0,60642,11,2,101.5,15,27,0,0,1,0
11040,U,0,60642,11,3,63,24,28,1,0,0,0
11041,F,0,60643,11,1,14.5,8,17,0,0,0,0
11042,F,0,60643,11,5,283,24,27,1,0,0,0
11043,M,0,60645,11,1,49.5,11,25,1,0,0,0
11044,M,0,60645,11,1,6,17,4,0,0,0,0
11045,M,0,60646,11,2,44,2,5,0,0,0,0
11046,M,0,60646,11,3,121,30,5,0,0,0,0
11047,U,0,60646,11,1,96.5,5,27,0,0,1,0
11048,U,0,60646,11,1,217,2,21,0,0,1,0
11049,U,0,60647,11,2,84,25,28,1,0,0,0
11050,U,0,60647,11,1,94.5,15,34,1,0,0,0
11051,M,0,60649,11,3,51.5,1,4,0,0,0,0
11052,M,0,60649,11,1,22,5,29,1,0,0,0
11053,U,0,60651,11,1,64.5,20,18,0,0,1,0
11054,U,0,60651,11,1,8.5,17,27,0,0,1,0
11055,U,1,60654,11,2,15,10,17,0,0,0,0
11056,U,1,60654,11,2,121,1,3,0,0,0,0
11057,M,0,60656,11,1,69.5,25,18,1,0,0,0
11058,M,0,60656,11,2,20.5,4,18,0,0,0,0
11059,M,0,60657,11,3,146.5,4,22,1,0,0,0
11060,M,0,60657,11,1,19.5,35,1,0,0,0,0
11061,M,0,60657,11,2,104,1,3,0,0,0,0
11062,M,0,60657,11,1,123,15,13,0,0,0,0
11063,U,0,60657,11,4,70,2,6,0,0,0,0
11064,U,0,60657,11,3,74.5,5,28,1,0,0,1
11065,M,0,60657,11,1,54.5,14,3,0,0,0,0
11066,M,0,60657,11,4,618,20,30,0,1,1,0
11067,M,0,60659,11,1,29.5,7,25,0,0,1,0
11068,M,0,60659,11,1,2.5,3,5,0,0,0,0
11069,F,0,60660,11,1,49.5,10,14,0,0,0,0
11070,F,0,60660,11,1,42,10,16,0,0,0,0
11071,M,0,60661,11,1,94,28,13,0,0,0,0
11072,M,0,60661,11,1,4.5,16,7,0,0,0,0
11073,M,1,60690,11,2,97.5,4,9,0,0,0,0
11074,M,1,60690,11,1,19.5,7,17,0,0,1,0
11075,M,0,60714,11,5,303,14,7,0,0,0,0
11076,M,0,60714,11,1,329.5,25,17,0,0,1,0
11077,F,0,60914,11,3,133.5,4,7,0,0,0,0
11078,F,0,60914,11,1,159.5,18,1,0,0,0,0
11079,M,1,60936,11,1,58,28,1,0,0,0,0
11080,M,1,60936,11,1,29.5,14,9,0,0,0,0
11081,M,1,60964,11,2,98,36,10,0,0,0,0
11082,M,1,60964,11,1,14.5,9,33,1,0,0,0
11083,F,0,61010,11,1,62,14,26,1,0,0,0
11084,F,0,61010,11,3,48.5,26,1,0,0,0,0
11085,M,0,61021,11,1,49.5,16,15,0,0,0,0
11086,M,0,61021,11,2,45.5,23,27,1,0,0,0
11087,M,1,61032,11,5,70.5,3,13,0,0,0,0
11088,M,1,61032,11,3,173.5,5,6,0,0,0,0
11089,U,1,61061,11,2,70.5,24,21,0,0,1,0
11090,U,1,61061,11,5,242.5,15,30,1,0,0,0
11091,F,0,61072,11,1,14.5,13,35,0,0,1,0
11092,F,0,61072,11,1,56,16,21,0,0,1,0
11093,M,0,61078,11,1,21,11,1,0,0,0,0
11094,M,0,61078,11,2,94,35,23,1,0,0,0
11095,F,1,61088,11,5,94,9,20,1,0,0,1
11096,F,1,61088,11,1,64.5,31,3,0,0,0,0
11097,M,0,61103,11,2,43,8,9,0,0,0,0
11098,M,0,61103,11,2,64,16,7,0,0,0,0
11099,U,0,61107,11,1,89.5,25,23,0,0,1,0
11100,U,0,61107,11,1,24.5,5,2,0,0,0,0
11101,M,1,61107,11,2,149,2,21,0,0,1,0
11102,M,1,61107,11,4,160.5,3,29,1,0,0,1
11103,M,0,61108,11,1,114.5,5,22,1,0,0,0
11104,M,0,61108,11,2,84,8,32,0,0,1,0
11105,U,1,61109,11,1,102,25,3,0,0,0,0
11106,U,1,61109,11,1,19.5,21,32,1,0,0,0
11107,M,0,61114,11,3,59.5,5,11,0,0,0,0
11108,M,0,61114,11,1,24.5,13,7,0,0,0,0
11109,M,0,61132,11,2,154,1,14,0,0,0,1
11110,M,0,61132,11,4,922,1,6,0,0,0,0
11111,F,1,61240,11,1,53.5,28,1,0,0,0,0
11112,F,1,61240,11,3,113.5,6,26,0,0,1,0
11113,M,0,61254,11,1,9.5,16,15,0,0,0,0
11114,M,0,61254,11,3,88.5,15,15,0,0,0,0
11115,U,1,61265,11,1,39.5,25,30,1,0,0,0
11116,U,1,61265,11,1,44.5,20,18,0,0,0,0
11117,M,0,61275,11,3,76.5,19,9,0,0,0,0
11118,M,0,61275,11,1,29.5,24,27,0,0,1,0
11119,M,0,61338,11,1,49.5,16,6,0,0,0,0
11120,M,0,61338,11,1,16,18,33,1,0,0,0
11121,M,0,61354,11,1,26.5,5,23,1,0,0,0
11122,M,0,61354,11,2,71.5,11,30,0,0,1,0
11123,M,1,61375,11,3,67.5,9,16,0,0,1,0
11124,M,1,61375,11,2,164,14,8,0,0,0,0
11125,M,0,61425,11,3,210.5,25,6,0,0,0,1
11126,M,0,61425,11,2,154.5,17,11,0,0,0,0
11127,M,1,61455,11,4,145.5,14,12,0,0,0,0
11128,M,1,61455,11,1,19.5,19,27,1,0,0,0
11129,M,0,61523,11,1,19.5,18,7,0,0,0,0
11130,M,0,61523,11,2,121.5,14,32,1,0,0,0
11131,M,0,61542,11,4,110.5,2,20,1,0,0,0
11132,M,0,61542,11,3,53.5,5,18,1,0,0,0
11133,M,0,61550,11,1,19.5,24,35,1,0,0,0
11134,M,0,61550,11,1,14.5,25,5,0,0,0,0
11135,M,0,61568,11,1,29.5,32,11,0,0,0,0
11136,M,0,61568,11,5,126.5,12,5,0,0,0,0
11137,M,1,61603,11,1,87,7,26,1,0,0,0
11138,M,1,61603,11,1,49.5,19,15,0,0,0,0
11139,F,0,61606,11,2,114,9,13,0,0,0,0
11140,F,0,61606,11,2,71,10,8,0,0,0,0
11141,M,0,61614,11,2,185,8,4,0,0,0,0
11142,M,0,61614,11,1,81,6,16,0,0,0,0
11143,M,0,61614,11,3,37.5,10,1,0,0,0,0
11144,M,0,61614,11,1,89.5,25,12,0,0,0,0
11145,M,0,61615,11,5,119,4,14,0,0,0,0
11146,M,0,61615,11,3,135.5,34,6,0,0,0,0
11147,F,1,61701,11,4,385.5,26,10,0,0,0,0
11148,F,1,61701,11,3,142.5,5,23,1,0,0,0
11149,M,1,61704,11,3,228,12,30,0,0,1,0
11150,M,1,61704,11,5,146,18,9,0,0,0,0
11151,F,0,61722,11,1,104.5,1,3,0,0,0,0
11152,F,0,61722,11,4,120,13,34,0,0,1,1
11153,M,0,61748,11,1,29.5,21,4,0,0,0,0
11154,M,0,61748,11,5,238,16,34,0,1,1,0
11155,F,0,61761,11,1,19,17,23,1,0,0,0
11156,F,0,61761,11,1,9.5,19,25,1,0,0,0
11157,F,0,61770,11,2,171.5,20,21,0,0,1,0
11158,F,0,61770,11,1,29,9,24,0,0,1,0
11159,F,0,61801,11,1,24.5,11,8,0,0,0,0
11160,F,0,61801,11,1,24.5,14,10,0,0,0,0
11161,M,0,61814,11,4,173.5,10,25,1,0,0,0
11162,M,0,61814,11,3,50,2,4,0,0,0,0
11163,F,0,61820,11,1,29.5,1,28,1,0,0,0
11164,F,0,61820,11,2,112,11,14,0,0,0,0
11165,F,0,61821,11,3,47,5,2,0,0,0,0
11166,F,0,61821,11,1,99.5,23,32,1,0,0,0
11167,M,0,61821,11,1,17,25,4,0,0,0,0
11168,M,0,61821,11,2,84,36,6,0,0,0,0
11169,M,0,61832,11,2,66,5,7,0,0,0,0
11170,M,0,61832,11,3,28,29,1,0,0,0,0
11171,F,0,61846,12,2,71.5,18,4,0,0,0,0
11172,F,0,61846,12,2,104,14,24,1,0,0,0
11173,M,1,61859,12,5,83,2,21,1,0,0,0
11174,M,1,61859,12,2,136,27,7,0,0,0,0
11175,M,0,61880,12,1,76.5,13,10,0,0,0,0
11176,M,0,61880,12,1,92,16,14,0,0,0,0
11177,F,0,61929,12,2,79,1,5,0,0,0,0
11178,F,0,61929,12,1,14.5,3,3,0,0,0,0
11179,M,0,61951,12,1,9.5,13,5,0,0,0,0
11180,M,0,61951,12,2,89.5,12,5,0,0,0,0
11181,M,0,62002,12,5,97.5,22,21,0,0,1,0
11182,M,0,62002,12,1,121,17,17,0,0,0,0
11183,U,0,62025,12,5,193,4,27,1,0,0,1
11184,U,0,62025,12,3,91.5,25,9,0,0,0,0
11185,M,0,62025,12,4,123.5,20,4,0,0,0,0
11186,M,0,62025,12,5,197.5,13,35,0,0,1,0
11187,M,0,62035,12,1,4.5,22,27,0,0,1,0
11188,M,0,62035,12,4,148,21,18,0,0,0,0
11189,M,0,62049,12,2,64,2,7,0,0,0,0
11190,M,0,62049,12,4,257.5,12,8,0,0,0,0
11191,F,0,62095,12,1,44.5,28,23,0,0,1,0
11192,F,0,62095,12,1,59.5,12,10,0,0,0,0
11193,F,0,62208,12,3,176,26,19,0,0,1,0
11194,F,0,62208,12,3,146,15,5,0,0,0,0
11195,M,0,62220,12,2,61.5,12,26,0,1,1,0
11196,M,0,62220,12,4,308,1,15,1,0,0,1
11197,F,0,62221,12,1,14.5,11,35,0,0,1,0
11198,F,0,62221,12,1,44.5,24,9,0,0,0,0
11199,M,0,62223,12,3,104.5,25,35,0,0,1,0
11200,M,0,62223,12,3,108.5,21,12,0,0,0,0
11201,M,0,62231,12,3,242.5,23,20,0,0,1,0
11202,M,0,62231,12,1,48,23,13,0,0,0,0
11203,U,1,62234,12,1,60.5,16,6,0,0,0,0
11204,U,1,62234,12,2,48,23,14,0,0,0,0
11205,F,0,62249,12,2,49,14,16,1,0,0,0
11206,F,0,62249,12,3,116.5,11,23,0,0,1,0
11207,M,1,62265,12,1,17.5,17,1,0,0,0,0
11208,M,1,62265,12,2,32,4,3,0,0,0,0
11209,M,0,62269,12,3,129,28,30,0,0,1,1
11210,M,0,62269,12,2,122,1,9,0,0,0,0
11211,M,0,62293,12,1,22,5,2,0,0,0,0
11212,M,0,62293,12,2,134,19,18,1,0,0,0
11213,M,0,62301,12,4,116.5,16,15,0,0,1,0
11214,M,0,62301,12,4,157,13,13,0,0,0,0
11215,F,0,62321,12,5,274.5,4,11,0,0,0,0
11216,F,0,62321,12,2,84.5,3,19,0,1,1,0
11217,U,1,62401,12,4,240.5,24,21,0,0,1,0
11218,U,1,62401,12,2,59,8,2,0,1,0,0
11219,M,1,62450,12,1,24.5,18,22,0,0,1,0
11220,M,1,62450,12,1,26.5,6,5,0,0,0,0
11221,M,1,62521,12,1,57.5,9,17,0,0,0,0
11222,M,1,62521,12,1,188.5,34,36,0,0,1,0
11223,M,0,62522,12,2,26.5,31,4,0,0,0,0
11224,M,0,62522,12,1,4.5,22,6,0,0,0,0
11225,M,0,62526,12,1,104.5,8,30,1,0,0,0
11226,M,0,62526,12,1,64.5,25,36,1,0,0,0
11227,M,1,62561,12,2,74,18,31,1,0,0,0
11228,M,1,62561,12,1,94,21,28,1,0,0,0
11229,M,0,62615,12,2,89,19,7,0,0,0,0
11230,M,0,62615,12,3,23,32,26,0,0,1,0
11231,M,0,62650,12,2,28.5,12,7,0,0,0,0
11232,M,0,62650,12,2,150.5,27,28,1,0,0,0
11233,M,1,62670,12,2,122,3,24,1,0,0,1
11234,M,1,62670,12,3,105,14,8,0,0,0,0
11235,M,0,62702,12,1,49.5,13,12,0,0,0,1
11236,M,0,62702,12,5,359.5,6,11,0,0,0,0
11237,M,1,62703,12,2,164,18,3,0,0,0,0
11238,M,1,62703,12,1,64.5,24,2,0,0,0,0
11239,M,0,62704,12,2,199.5,12,5,0,0,0,0
11240,M,0,62704,12,1,59.5,32,15,0,0,0,0
11241,M,0,62704,12,2,154,29,24,1,0,0,0
11242,M,0,62704,12,1,19.5,22,29,1,0,0,0
11243,M,0,62707,12,1,81,21,30,1,0,0,0
11244,M,0,62707,12,1,39.5,12,8,0,0,0,0
11245,U,1,62801,12,2,54,32,6,0,0,0,0
11246,U,1,62801,12,3,77,5,15,0,0,0,0
11247,U,0,62837,12,4,353,25,34,1,0,0,0
11248,U,0,62837,12,4,149,2,18,1,0,0,0
11249,F,0,62864,12,1,36,32,14,0,0,0,0
11250,F,0,62864,12,2,23,9,3,0,0,0,0
11251,F,1,62901,12,1,8,22,15,0,0,0,0
11252,F,1,62901,12,2,186,4,18,1,0,0,1
11253,U,1,62903,12,5,296.5,3,22,0,0,1,0
11254,U,1,62903,12,3,69,32,12,0,0,0,0
11255,M,0,62946,12,1,34.5,10,21,0,0,1,0
11256,M,0,62946,12,3,93.5,6,36,0,0,1,0
11257,M,0,62959,12,3,248.5,29,17,0,0,1,0
11258,M,0,62959,12,1,24.5,26,9,0,0,0,0
11259,M,0,63005,12,1,27,14,9,0,0,0,0
11260,M,0,63005,12,5,232.5,34,3,0,0,0,0
11261,M,0,63005,12,2,87,36,1,0,0,0,0
11262,M,0,63005,12,1,134.5,15,15,1,0,0,0
11263,M,1,63011,12,1,84.5,22,19,1,0,0,0
11264,M,1,63011,12,2,81,9,3,0,0,0,0
11265,U,0,63011,12,2,76.5,2,14,0,0,0,0
11266,U,0,63011,12,1,69.5,11,1,0,0,0,0
11267,M,0,63011,12,1,26.5,16,13,0,0,0,0
11268,M,0,63011,12,5,247.5,2,10,0,0,0,0
11269,F,0,63012,12,2,211.5,1,17,1,0,0,1
11270,F,0,63012,12,2,123,28,18,1,0,0,0
11271,U,1,63017,12,2,122,4,12,0,0,0,0
11272,U,1,63017,12,2,46.5,6,30,0,0,1,0
11273,F,0,63017,12,5,153,6,31,0,0,1,1
11274,F,0,63017,12,1,17.5,17,18,0,0,0,0
11275,F,0,63017,12,1,73,33,31,0,0,1,0
11276,F,0,63017,12,2,206.5,14,10,0,0,0,0
11277,M,0,63017,12,4,76.5,7,19,0,0,0,0
11278,M,0,63017,12,1,64.5,13,19,0,0,1,0
11279,M,0,63021,12,1,49.5,22,15,0,0,0,0
11280,M,0,63021,12,1,44.5,17,35,1,0,0,0
11281,M,0,63021,12,1,39.5,1,3,0,0,0,0
11282,M,0,63021,12,1,111,19,3,0,0,0,0
11283,M,0,63021,12,2,212,14,2,0,0,0,1
11284,M,0,63021,12,1,4.5,25,11,0,0,0,0
11285,M,0,63021,12,1,54.5,25,9,0,0,0,0
11286,M,0,63021,12,1,44.5,11,21,1,0,0,0
11287,M,0,63026,12,1,48.5,25,18,0,0,1,0
11288,M,0,63026,12,1,12.5,26,23,1,0,0,0
11289,M,0,63026,12,4,50,15,6,0,0,0,0
11290,M,0,63026,12,3,43.5,20,18,0,0,0,0
11291,M,0,63031,12,3,104,3,17,0,0,1,0
11292,M,0,63031,12,1,24.5,1,4,0,0,0,0
11293,M,1,63031,12,1,9.5,10,17,0,0,0,0
11294,M,1,63031,12,2,85.5,26,11,0,0,0,0
11295,M,0,63033,12,2,69,10,16,0,0,1,0
11296,M,0,63033,12,2,34,7,24,1,0,0,0
11297,M,0,63034,12,4,235,9,11,0,0,0,0
11298,M,0,63034,12,3,173.5,14,10,0,0,0,0
11299,M,0,63038,12,1,74.5,14,2,0,0,0,0
11300,M,0,63038,12,5,191.5,15,10,0,0,0,0
11301,M,0,63042,12,1,22,32,1,0,0,0,0
11302,M,0,63042,12,1,49.5,31,33,0,0,1,0
11303,M,0,63043,12,1,14.5,21,3,0,0,0,0
11304,M,0,63043,12,1,19.5,12,30,1,0,0,0
11305,M,1,63044,12,1,19.5,27,17,0,0,0,0
11306,M,1,63044,12,2,20.5,6,28,1,0,0,0
11307,F,0,63050,12,4,88,6,13,0,0,0,0
11308,F,0,63050,12,4,105,5,33,0,0,1,0
11309,U,0,63068,12,1,141.5,4,9,0,0,0,0
11310,U,0,63068,12,1,147,3,14,0,0,0,0
11311,M,0,63077,12,1,44.5,32,13,0,0,0,0
11312,M,0,63077,12,3,178,12,25,0,1,1,0
11313,F,1,63090,12,1,129.5,9,6,0,0,0,0
11314,F,1,63090,12,2,37,14,36,0,0,1,0
11315,F,1,63102,12,1,49.5,32,1,0,0,0,0
11316,F,1,63102,12,2,96.5,17,2,0,0,0,0
11317,F,1,63104,12,1,133.5,8,2,0,0,0,0
11318,F,1,63104,12,4,108,5,11,0,0,0,0
11319,U,1,63105,12,4,503,6,23,1,0,0,1
11320,U,1,63105,12,1,64.5,21,32,1,0,0,0
11321,U,0,63105,12,3,178.5,6,4,0,0,0,0
11322,U,0,63105,12,1,69.5,31,21,1,0,0,0
11323,F,1,63108,12,1,44.5,9,11,0,0,0,0
11324,F,1,63108,12,2,32,32,11,0,0,0,0
11325,M,0,63108,12,1,24.5,1,9,0,0,0,0
11326,M,0,63108,12,4,78,2,16,0,1,1,1
11327,M,1,63110,12,3,101,15,8,0,0,0,0
11328,M,1,63110,12,1,39.5,14,14,0,0,0,0
11329,M,0,63112,12,2,47,1,15,0,0,0,0
11330,M,0,63112,12,2,125,9,19,0,0,1,0
11331,M,0,63114,12,1,84.5,21,21,1,0,0,0
11332,M,0,63114,12,2,49,2,19,1,0,0,1
11333,M,0,63116,12,1,69.5,19,7,0,0,0,0
11334,M,0,63116,12,2,99,14,14,0,0,0,0
11335,M,0,63118,12,1,24.5,14,35,0,0,1,0
11336,M,0,63118,12,1,34.5,9,21,1,0,0,0
11337,M,0,63119,12,1,34.5,14,11,0,0,0,0
11338,M,0,63119,12,2,101.5,24,8,0,0,0,0
11339,M,0,63119,12,1,69.5,14,36,0,0,1,0
11340,M,0,63119,12,1,69.5,1,10,0,0,0,0
11341,M,0,63122,12,4,49,1,12,0,0,0,0
11342,M,0,63122,12,2,49,17,19,0,0,0,0
11343,F,0,63122,12,1,89.5,1,25,0,0,1,0
11344,F,0,63122,12,2,169,2,32,1,0,0,0
11345,M,0,63122,12,1,39.5,22,26,1,0,0,0
11346,M,0,63122,12,2,59,14,4,0,0,0,0
11347,M,0,63123,12,2,136,20,23,0,0,1,0
11348,M,0,63123,12,4,353.5,16,1,0,0,0,0
11349,F,0,63123,12,5,165,15,5,0,0,0,0
11350,F,0,63123,12,2,80.5,17,10,0,0,0,0
11351,F,1,63124,12,1,9.5,13,8,0,0,0,0
11352,F,1,63124,12,1,9.5,18,24,0,0,1,0
11353,M,0,63125,12,1,14,34,10,0,0,0,0
11354,M,0,63125,12,1,29.5,19,36,0,0,1,0
11355,M,0,63127,12,1,89.5,17,30,1,0,0,0
11356,M,0,63127,12,2,39,11,27,1,0,0,0
11357,M,0,63128,12,4,224,4,6,0,0,0,0
11358,M,0,63128,12,2,176.5,20,20,1,0,0,0
11359,F,0,63129,12,2,67.5,19,26,0,0,1,0
11360,F,0,63129,12,1,19.5,1,9,0,0,0,0
11361,M,0,63129,12,1,54.5,13,20,0,0,1,1
11362,M,0,63129,12,1,44.5,16,25,1,0,0,0
11363,M,0,63130,12,5,181.5,12,10,0,0,0,1
11364,M,0,63130,12,5,80,1,13,0,0,0,0
11365,F,0,63130,12,3,101.5,5,14,0,0,0,0
11366,F,0,63130,12,1,54.5,23,35,0,0,1,0
11367,M,1,63131,12,1,35.5,15,16,0,0,0,0
11368,M,1,63131,12,1,34.5,5,21,1,0,0,1
11369,F,0,63131,12,5,237.5,1,12,0,0,0,0
11370,F,0,63131,12,3,163.5,2,10,0,0,0,0
11371,M,0,63132,12,1,39.5,23,1,0,0,0,0
11372,M,0,63132,12,2,18,20,1,0,0,0,0
11373,F,0,63135,12,1,4.5,24,18,0,0,0,0
11374,F,0,63135,12,2,160.5,8,26,0,0,1,0
11375,M,0,63136,12,2,64,13,30,1,0,0,0
11376,M,0,63136,12,1,44.5,29,10,0,0,0,0
11377,U,0,63139,12,2,94,22,21,0,1,1,0
11378,U,0,63139,12,1,49.5,30,10,0,0,0,0
11379,M,0,63141,12,3,214.5,30,20,1,0,0,0
11380,M,0,63141,12,2,19.5,24,15,0,0,0,0
11381,F,0,63141,12,4,213,17,15,0,0,0,0
11382,F,0,63141,12,3,62.5,23,7,0,0,0,0
11383,M,1,63141,12,1,54.5,15,1,0,0,0,0
11384,M,1,63141,12,4,110,17,25,0,0,1,0
11385,M,0,63144,12,2,114,36,29,0,0,1,0
11386,M,0,63144,12,1,139.5,11,29,0,0,1,0
11387,M,0,63146,12,3,125,14,9,0,0,0,0
11388,M,0,63146,12,5,116.5,21,26,1,0,0,0
11389,M,0,63146,12,4,73,24,1,0,0,0,0
